|0000|004|0|01082011|31082011|MÍDIA FERRAMENTARIA LTDA.|02126838000151||SC|253588715|4209102|||B|0|
|0001|0|
|0005|MÍDIA|89203201|XAVANTES|155|PAVILHÃO 5|ATIRADORES|4731453000|||
|0100|FERNANDO RAFAEL VIERTEL|97021490968|SC0025417O7||89204300|RUA QUINTINO BOCAIUVA|300||AMÉRICA|4731453000|4734330147|fernando@contar.com.br|4209102|
|0150|CLI000000001|KRAFT FOODS BRASIL SA|01058|33033028002047||9019833051|4106902||AV JUSCELINO K OLIVEIRA|13300|CURITIBA|CIC|
|0150|CLI000000042|PRIMA MOLDES E FERRAMENTAS LTDA|01058|02546045000191||253707692|4209102||RUA FRANCISCO ALVES|53||SANTA CATARINA|
|0150|CLI000000061|PAFER COMERCIAL LTDA|01058|80443120000100||251620859|4209102||R: OTTO PFUETZENREUTER|379||COSTA E SILVA|
|0150|CLI000000064|MECANICA INDUSTRIAL BS LTDA|01058|00762935000105||253166101|4209102||RUA PRESIDENTE NILO PECANHA|1065||FLORESTA|
|0150|CLI000000078|SC ACOS INDUSTRIA E COMERCIO DE FERRO E|01058|03157269000174||254890431|4209102||RUA ARNALDO MOREIRA DOUAT|444|BLOCO B5|FLORESTA|
|0150|CLI000000080|AFIATOOLS INDUSTRIA E COM. DE FER. ESPEC|01058|05418548000170||253588715|4209102||RUA HELMUTH FALLGATTER|2647||BOA VISTA|
|0150|CLI000000186|USINAGEM DE PRECISAO GC LTDA ME|01058|07656181000158||255075227|4209102||ARNALDO MOREIRA DOUAT|444|BLOCO B7|FLORESTA|
|0150|CLI000000481|TK TECNOLOGIA INDUSTRIAL LTDA|01058|04308528000183||254180787|4209102||RUA PEDRO CASTRO BREIS|304||FLORESTA|
|0150|CLI000000511|Moldtech Tecnologia em Moldes Ltda|01058|04568173000161||254267688|4209102||Rua: Cerro Verde,   475,|S/N||Iririu|
|0150|CLI000000585|TOWER AUTOMOTIVE DO BRASIL S/A|01058|61142287000189||188016966119|3503901||Av. Tower Automotive  Km. 203,5 da  Rod.|611||do Portão|
|0150|CLI000000611|Usifer Ferramentaria ltda|01058|07090629000119||254915752|4209102||Rua Dilma Virgilina Garcia,   1310,|S/N||Aventureiro|
|0150|CLI000000613|RAFERI FERRAMENTARIA LTDA|01058|05947547000112||254658091|4209102||AV ALMIRANTE JACEGUAY|3704|JOINVILLE|COSTA E SILVA|
|0150|CLI000000698|JLG DISTRIBUIDORA DE FERRAMENTAS LTDA|01058|09446820000186||255577893|4209102||RUA GRACIOSA|867||GUANABARRA|
|0150|CLI000000965|BRANDL DO BRASIL LTDA|01058|02375902000138||9018082958|4104006||ESTRADA VEREADOR JULIO FERREIRA FILHO|299||CACAIGUERA|
|0150|CLI000001299|HSM USINAGEM LTDA ME|01058|08260965000125||255253273|4209102||RUA: ADRIANO SCHONDERMAK,|257|JOINVILLE|COSTA E SILVA|
|0150|CLI000001474|KC FERRAMENTAS DE CORTE LTDA|01058|06037484000120||254688330|4209102||AV MARQUES DE OLINDA|1211||COSTA E SILVA|
|0150|CLI000001493|RENOVA SERVICOS DE USINAGEM LTDA|01058|04808459000177||255182589|4209102||AV MARQUES DE OLINDA|1211|JOINVILLE|COSTA E SILVA|
|0150|CLI000001583|FANUC FA BRASIL COMERCIO E SERVICOS TECN|01058|08847281000396||795019795118|3509502||AV. ALEXANDER GRAHAN BELL|200|CAMPINAS|TECHNO PARK|
|0150|CLI000001632|SOUJET FERRAMENTARIA LTDA|01058|05118816000138||254424082|4209102||EUA FARROUPILHA|239|JOINVILLE|FLORESTA|
|0150|CLI000001633|TECNOESTAMP INDUSTRIA E COMERCIO LTDA|01058|05632850000126||278152120118|3513009||ESTRADA DO CAPUAVA|6598|COTIA|JD SAO VICENTE|
|0150|CLI000001637|IRONMOLDE FERRAMENTARIA LTDA|01058|10329834000107||255691548|4209102||RUA SANTA CATARINA|4200|JOINVILLE|FLORESTA|
|0150|CLI000001647|TECHNOFIL SERVICOS INDUSTRIAIS LTDA|01058|08507749000131||255315988|4209102||RUA MARABA|457|JOINVILLE|FLORESTA|
|0150|CLI000001754|METALTHAGA IND. E COM. DE METAIS LTDA|01058|01953184000177||0860261905|4313409||RUA MIRANDA|735||LIBERDADE|
|0150|FOR000000002|ACEVILLE TRANSPORTES LTDA|01058|81560047000705||336728930119|3518800||GIANCANO VESTRI, 1258|1258||GUARULHOS|
|0150|FOR000000003|MAQUINAS DANLY LTDA|01058|43299791000377||432024460119|3528403||AV PRINK|151||DIS. INDUSTRIAL|
|0150|FOR000000004|PANINI COMERCIO E REPRESENTACAO LTDA|01058|81337503000159||253456452|4202404||RUA BAHIA|1739||SALTO|
|0150|FOR000000005|INDEK COMERCIO DE FERRO E ACO LTDA|01058|78262169000107||251091163|4209102||RUA GRACIOSA|1500||GUANABARA|
|0150|FOR000000007|HIDRAMAVE COMERCIO DE PROD. HIDR. E VEDA|01058|79683496000103||252647165|4209102||RUA DONA FRANCISCA|5866||ZONA INDUSTRIAL NORT|
|0150|FOR000000008|CASA DO FERRAMENTEIRO LTDA|01058|02441248000113||253703530|4209102||RUA SAO PAULO|480||BUCAREIN|
|0150|FOR000000009|SR METAIS COMERCIAL LTDA|01058|02518285000344||255062753|4209102||RUA OTTO PFUETZENREUTER|528||COSTA E SILVA|
|0150|FOR000000010|SC ACOS INDUSTRIA E COMERCIO DE FERRO E|01058|03157269000174||254890431|4209102||RUA ARNALDO MOREIRA DOUAT|444|BLOCO B5|FLORESTA|
|0150|FOR000000013|JLG DISTRIBUIDORA DE FERRAMENTAS LTDA|01058|09446820000186||255577893|4209102||RUA GRACIOSA|867||GUANABARRA|
|0150|FOR000000014|ACOTRIO COMERCIO DE ACOS ESPECIAIS LTDA|01058|01256489000120||9010641486|4119152||Rua Vinte e Quatro de Maio|100||Jardim Pinhais|
|0150|FOR000000020|FERRAMENTAS GERAIS COMERCIO E IMPORTACAO|01058|92664028002519||253894433|4209102||RUA DR. JOAO COLIN 1954|940||CENTRO|
|0150|FOR000000021|METALTHAGA IND.E COM.DE METAIS LTDA|01058|01953184000177||0860261905|4313409||R MIRANDA|735||LIBERDADE|
|0150|FOR000000024|PAFER COMERCIAL LTDA|01058|80443120000100||251620859|4209102||R: OTTO PFUETZENREUTER|379||COSTA E SILVA|
|0150|FOR000000025|BODYCOTE BRASIMET PROCESSAMENTO TERMICO|01058|60856820002902||253167574|4209102||RUA TUIUTI|3575||AVENTUREIRO|
|0150|FOR000000028|OXIGENIO JOINVILLE LTDA|01058|01831697000105||253475503|4209102||RUA ALBANO SCHMIDT|1155||BOA VISTA|
|0150|FOR000000029|GBRIOVILLE COM DE MATS DE LIMPEZA LTDA|01058|00069935000124||252875850|4209102||RUA BENTO GONALVES, 190|190||GLORIA|
|0150|FOR000000030|ACRE CONTINENTAL COMERCIO DE ABRASIVOS L|01058|81388209000176||251860078|4209102||RUA BRUNO GERMANO PONECK|45||BOM RETIRO|
|0150|FOR000000031|WHIRLPOOL SA - Unidade de Eletrodomestic|01058|59105999003959||250050889|4209102||RUA: DONA FRANCISCA|7200||ZONA INDUSTRIAL|
|0150|FOR000000033|TINTAO COMERCIO DE TINTAS LTDA|01058|75816215000184||250872145|4209102||R. VISCONDE DE TAUNAY|86||CENTRO|
|0150|FOR000000034|CORSUL COM. E REPRESENTAÇÕES DO SUL LTDA|01058|85179240000239||254851401|4209102||RUA COPACABANA|950||FLORESTA|
|0150|FOR000000036|COMP INDUSTRIA E COMERCIO DE METAIS LTDA|01058|82439134000178||1370108958|4119152||RUA BENEVENUTO RATTMAN|225||VILA EMILIANO PERNET|
|0150|FOR000000037|ESPIRAL INDUSTRIA DE MOLAS LTDA|01058|03077657000145||253728380|4202909||RUA GUILHERME STRECKER|145||SANTA TEREZINHA|
|0150|FOR000000038|APOITEC DO BRASIL INSTALACOES INDUSTRIAI|01058|07402846000105||255084358|4209102||RUA XAVANTES|155|CA 12|ATIRADORES|
|0150|FOR000000040|LUMAR COMERCIO E MANUTENCAO DE MAQUINAS|01058|06185885000127||254926924|4209102||RUA ANITA GARIBALDI|1372||ANITA GARIBALDI|
|0150|FOR000000042|JOINVILLE COMERCIO E TRANSPORTE DE GAS L|01058|03204755000104||253897920|4209102||RUA BENJAMIN CONSTANT|3915||COSTA E SILVA|
|0150|FOR000000055|HOBBY INFORMATICA LTDA.|01058|01338319000194||253443830|4209102||R.DR. PLACIDO OLIMPIO DE OLIVEIRA|973||IRIRIU|
|0150|FOR000000060|TECNOTEMPERA TRATAMENTOS TERMICOS LTDA|01058|04719223000164||254302661|4206504||BR 280 KM 45|S/N||CORTICEIRA|
|0150|FOR000000063|CARLOS EDUARDO DE SOUZA ME|01058|07470169000154||255485182|4209102||RUA AGUIA|163||COSTA E SILVA|
|0150|FOR000000068|MICRON MANUTENCAO DE INSTRUMENTOS DE MED|01058|79280061000100||252614674|4209102||RUA BENJAMIN CONSTANT|2521||GLORIA|
|0150|FOR000000077|CAROL COMERCIAL CATARINENSE DE ROLAMENTO|01058|78831021000146||251173267|4209102||RUA CARLOS WILLY BOEHM|537||SANTO ANTONIO|
|0150|FOR000000081|SUPRIMASTER COMERCIO DE SUPRIMENTOS DE I|01058|09070567000109||255478208|4209102||RUA SAO ROQUE|840|SALA 01|FLORESTA|
|0150|FOR000000085|MERCADO DAS EMBALAGENS LTDA|01058|83118505000182||252260597|4209102||RUA MARECHAL DEODORO 46 CENTRO|S/N|||
|0150|FOR000000100|TIM CELULAR SA|01058|04206050014645||254676391|4205407||RUA SANTOS SARAIVA|1520||ESTREITO|
|0150|FOR000000103|COMERCIAL DE FERRAGENS MILLIUM LTDA|01058|83240333000549||250924374|4209102||RUA CORONEL PROCOPIO GOMES|1155||BUCAREIN|
|0150|FOR000000104|TRIBOMAT TEC IND. E COMERCIO LTDA|01058|05217128000125||286244243110|3513801||AV. ALDA|1841||PQ. INDUSTRIAL|
|0150|FOR000000106|LUBRIMEC IND. MECANICA LTDA|01058|07016894000157||286257879115|3513801||PRACA PAUL HARRIS|430||DIADEMA|
|0150|FOR000000107|POLIMOLD INDUSTRIAL S/A|01058|44106466000141||635181336117|3548708||ESTRADA DOS CASA|5564|||
|0150|FOR000000112|BAUMANN INDUSTRIA E COMERCIO DE ACOS LTD|01058|03749237000168||254027032|4208906||RUA BERTHA WEEGE|3460||BARRA DO RIO CERRO|
|0150|FOR000000122|ITAESBRA INDUSTRIA MECANICA LTDA|01058|61381323000248||286271551117|3513801||AVENIDA PIRAPORINHA|1210||PIRAPORINHA|
|0150|FOR000000128|IMATEC PRODUTOS MAGNETICOS LTDA-EPP|01058|03310044000106||519026890110|3537107||AV PRESIDENTE CASTELO BRANCO|39||CENTRO|
|0150|FOR000000131|NOVO MILENIO UNIFORMES LTDA|01058|05335577000178||254478441|4209102||RUA ELEOTERIO FRANCISCO FERREIRA|249||IRIRIU|
|0150|FOR000000135|DISK & TENHA LTDA - ME|01058|02255335000186||254015743|4208906||RUA FREDERICO BRAG 100|S/N|||
|0150|FOR000000138|ROMAÇO COM. IMP. DE ROLAMENTOS LTDA|01058|85108314000165||252382404|4209102||RUA DR. JOÃO COLIN|985||AMÉRICA|
|0150|FOR000000139|POLIBRILHO SERV. DE POLIMENTO E CROMAGEM|01058|00087740000107||252901959|4209102||RUA TEREZA WEGNER|1232||VILA NOVA|
|0150|FOR000000145|OLIVIO PEREIRA JUNIOR ME|01058|02613088000142||253749565|4209102||R DR. JOAO COLIN|S/N|||
|0150|FOR000000149|CELESC CENTRAIS ELETRICAS SC|01058|08336783000190||255266626|4205407||ITAMARATI|160|BLOCO A1 B1 B2|ITACORUBI|
|0150|FOR000000152|GLOBAL VILLAGE TELECOM LTDA|01058|03420926000639||254078796|4205407||LACERDA COUTINHO|44||CENTRO|
|0150|FOR000000157|DIFERRO ACOS ESPECIAS LTDA|01058|90115577000212||253300851|4209102||RUA XAVANTES|155|GALPAO 49|ATIRADORES|
|0150|FOR000000161|ITAFUNGE FUNDIÇÕES GERAIS LTDA|01058|58779075000100||373015464116|3522505||RUA MAZITO|14||JARDIM SOROCABANO|
|0150|FOR000000165|AFIAVILLE CONF, E AFIACAO DE FERRAMENTAS|01058|02829160000173||254005403|4209102||PORTO RICO|44||SANTA CATARINA|
|0150|FOR000000168|PRODTY MECATRONICA INDUSTRIA E COMERCIO|01058|52069317000188||286242161114|3513801||AVENIDA FABIO EDUARDO RAMOS ESQUIVEL|2509||Canhema|
|0150|FOR000000179|PRIMA MOLDES E FERRAMENTAS LTDA|01058|02546045000191||253707692|4209102||RUA FRANCISCO ALVES|53||SANTA CATARINA|
|0150|FOR000000182|NS IMPORTACAO E COMERCIO LTDA|01058|83951236000564||255112858|4202404||RUA SAO PAULO|3309||ITOUPAVA|
|0150|FOR000000185|EMPRESA CATARINENSE DE SUPERMERCADOS LTD|01058|07751607000748||255136250|4209102||RUA CORONEL FRANCISCO GOMES|788||BUCAREIN|
|0150|FOR000000191|RAFERI FERRAMENTARIA LTDA|01058|05947547000112||254658091|4209102||AV ALMIRANTE JACEGUAY,  3704,|S/N||COSTA E SILVA|
|0150|FOR000000207|ABRASPAR COMERCIAL DE ABRASIVOS LTDA|01058|80603103000185||1016934301|4106902||RUA CARLOS DE LAET|4661||BOQUEIRAO|
|0150|FOR000000213|IGUS DO BRASIL LTDA|01058|01426453000147||114683505118|3550308||RUA ANGELO DE LUCIA, 339|S/N|||
|0150|FOR000000215|JOCK COMERCIAL LTDA|01058|02431593000176||253654920|4209102||XAVANTES|155|SALA C 10|AMERICA|
|0150|FOR000000216|NOVAK COMERCIO DE ACOS LTDA|01058|07972976000175||255178891|4209102||RUA TAUBATE|45||GUANABARA|
|0150|FOR000000222|EVOLUÇÃO COM. DE COMPRESSORES E EQUIP.|01058|07382761000102||255034520|4215802||RUA PEDRO ROBL|S/N|||
|0150|FOR000000250|TRANSVILLE TRANSPORTES E SERV. LTDA|01058|82604042000104||251777960|4209102||RUA GUILHERME|1392||COSTA E SILVA|
|0150|FOR000000264|TECNO TOOLS FERRAMENTAS E ABRASIVOS LTDA|01058|55297253000160||387035329113|3523909||R MANOEL SILVEIRA CAMARGO|S/N|||
|0150|FOR000000284|VILLERFER COM. DE PROD. SIDERUGICOS LTDA|01058|07426804000104||254993893|4209102||RUA LANDMANN|220||COSTA E SILVA|
|0150|FOR000000288|USINAGEM DE PRECISAO GC LTDA ME|01058|07656181000158||255075227|4209102||ARNALDO MOREIRA DOUAT|444|BLOCO B7|FLORESTA|
|0150|FOR000000289|BRONTEC INDUSTRIA MECANICA LTDA EPP|01058|01597294000143||635473921117|3548708||R M.M.D.C.|S/N|||
|0150|FOR000000292|CEUMAR COMERCIAL IMPORTADORA LTDA|01058|61936522000194||112563984111|3550308||CONDESA ELIZABETE DE RUBIANO|930||TATUAPE|
|0150|FOR000000302|CASA DO TORNEIRO LTDA|01058|78260445000289||255946864|4209102||AVENIDA SANTOS DUMONT|S/N||SANTO ANTONIO|
|0150|FOR000000309|ARSYSTEM FERRAMENTAS AUTOMAÇÃO LTDAS|01058|03245075000392||255401469|4209102||AV SANTOS DUMONT|800||BOM RETIRO|
|0150|FOR000000313|RODONAVES TRANSPORTE E ENCOMENDAS LTDA.|01058|44914992000138||582249216111|3543402||RUA: GAL ALGUSTO SOARES DOS SANTOS|683||LAGOINHA|
|0150|FOR000000319|CQB COMPONENTES IND. DE PLASTICOS LTDA|01058|06293805000319||255567936|4209102||RUA PRES. CAMPOS SALES|679|SALA 2|GLORIA|
|0150|FOR000000330|WIFER COMERCIO E REPRESENTACAO LTDA|01058|85111003000155||254677878|4208906||RUA VENANCIO DA SILVA PORTO|183||NOVA BRASILIA|
|0150|FOR000000331|SPADER REFEIÇÕES LTDA ME|01058|10896760000182||255874910|4209102||R XAVANTES|S/N|||
|0150|FOR000000346|HOTELARIA BRASIL LTDA|01058|04463276000833||336919266111|3518800||R PEDRO DE TOLEDO|S/N|||
|0150|FOR000000347|EMBRATEL - EMP BRAS TELECOMUNICAÇÃO|01058|33530486000129||81617341|3304557||AVN PRESIDENTE VARGAS|1012||CENTRO|
|0175|18082011|10|PRACA: PEREIRA OLIVEIRA|
|0175|18082011|11|92|
|0175|18082011|08|4205407|
|0150|FOR000000389|NITROCUT COMERCIAL LTDA-EPP|01058|09043153000190||149796529117|3550308||AV. MARIA ESTELA,   00102,|S/N||JD MARIA ESTELA|
|0150|FOR000000408|EVANDRO KOERBER ME|01058|12351931000113||256165092|4209102||RUA SANTA CATARINA|1642||FLORESTA|
|0150|FOR000000417|TK TECNOLOGIA INDUSTRIAL LTDA|01058|04308528000183||254180787|4209102||RUA PEDRO CASTRO BREIS|304||FLORESTA|
|0150|FOR000000419|Moldtech Tecnologia em Moldes Ltda|01058|04568173000161||254267688|4209102||Rua: Cerro Verde,   475,|S/N||Iririu|
|0150|FOR000000436|Usifer Ferramentaria ltda|01058|07090629000119||254915752|4209102||Rua Dilma Virgilina Garcia,   1310,|S/N||Aventureiro|
|0150|FOR000000512|COMERCIAL DE FERRAGENS MILIUM LTDA|01058|83240333000468||250767708|4209102||AVENIDA SANTOS DUMONT|479||AVENTUREIRO|
|0150|FOR000000513|MAQUINAS DANLY LTDA|01058|43299791000539||147740688113|3550308||Rua Dom Vilares|1680||Vila Vera|
|0150|FOR000000514|SOLUTION TOOLS COM. ATAC. DISTR. LTDA|01058|10523689000192||255751095|4209102||RUA BOEHMERWALD|2323||BOEHMERWALD|
|0150|FOR000000559|EFICAZ DESENHOS MOD. E USINAGEM LTDA|01058|04520370000100||626651723110|3548708||TRAV. DOS PATRIOTAS|95||JD. BOM PASTOR|
|0150|FOR000000574|ACA COMERCIAL LTDA|01058|05383574000100||254487998|4209102||OTTOKAR DOERFFEL|730||ATIRADORES|
|0150|FOR000000582|ROMANO PASQUALI NETO ME|01058|10981797000109||255901666|4205803||AV CELSO RAMOS,|559||CENTRO|
|0150|FOR000000588|WORLD TOOLS COM. DE FERRAMENTAS LTDA - M|01058|13064755000100||256292698|4209102||RUA TUIUTI|569||IRIRIU|
|0150|FOR000000605|AFIATOOLS INDUSTRIA E COM. DE FER. ESPEC|01058|05418548000170||253588715|4209102||RUA HELMUTH FALLGATTER|2647||BOA VISTA|
|0150|FOR000000748|BRANDL DO BRASIL LTDA|01058|02375902000138||9018082958|4104006||ESTRADA VEREADOR JULIO FERREIRA FILHO|299||CACAIGUERA|
|0150|FOR000000796|EDM INDUSTRIA E COMERCIO LTDA|01058|01397732000120||636147841119|3513009||RUA SENADOR VERGUEIRO|545||CENTRO|
|0150|FOR000000798|EXPORS COMERCIAL LTDA|01058|85279644000113||252442377|4209102||RUA HELMUTH FOLGATER|1937|1|BOA VISTA|
|0150|FOR000000799|TRANSIT DO BRASIL S/A|01058|02868267001526||254443087|4205407||AV PREFEITO OSMAR CUNHA|126|SL 312|CENTRO|
|0150|FOR000000839|CLARITY DISTRIBUIDORA DE PRODUTOS DE HIG|01058|07534460000149||255027575|4209102||RUA DR. JOAO COLIN|2169||AMERICA|
|0150|FOR000000872|NEO WORK LTDA ME|01058|12079181000172||256251975|4209102||RUA: PLACIDO OLIMPIO DE OLIVEIRA,|786|SL 02|BUCAREIN|
|0150|FOR000001046|HSM USINAGEM LTDA ME|01058|08260965000125||255253273|4209102||RUA: ADRIANO SCHONDERMAK,|257||COSTA E SILVA|
|0150|FOR000001211|JACSON LUS TRIERWEILER - ME|01058|08105874000115||255207891|4209102||RUA DO PRINCIPE|429|217B|CENTRO|
|0150|FOR000001212|KC FERRAMENTAS DE CORTE LTDA|01058|06037484000120||254688330|4209102||AV MARQUES DE OLINDA|1211||COSTA E SILVA|
|0150|FOR000001365|TECNOESTAMP INDUSTRIA E COMÉRCIO LTDA|01058|05632850000126||278152120118|3513009||ESTRADA DO CAPUAVA|6598|GALPAO C|JD SAO VICENTE|
|0150|FOR000001366|DELGA INDUSTRIA E COMERCIO LTDA|01058|61532198000653||1240217223|4318705||ELMA ELSA ROTH|300||SAO BORJA|
|0150|FOR000001367|NIKEN INDUSTRIA E COMERCIO METALURGICA L|01058|02481644000174||672090605119|3552502||AVENIDA MAJOR PINHEIRO FROES|2319||PQ MARIA HELENICE|
|0150|FOR000001369|FANUC FA BRASIL COMERCIO E SERVICOS TECN|01058|08847281000396||795019795118|3509502||AV. ALEXANDER GRAHAN BELL|200|BLOCO C|TECHNO PARK|
|0150|FOR000001370|ARTGRAV GRAVACOES TECNICA LTDA|01058|13862162000180||256444935|4209102||RUA MACAPA|93||FLORESTA|
|0150|FOR000001371|JOAO LUIZ BOSCO - ME|01058|07519578000106||255031572|4209102||RUA BLUMENAU|2215|SL 01|AMERICA|
|0150|FOR000001372|ABC COM. E REPRESENTACOES DE FER. LTDA|01058|82337866000157||1018314939|4106902||RUA JOAO ITIBERE|120||JARDIM DAS AMERICAS|
|0190|15|CARTELA|
|0190|158|MO|
|0190|16|JOGO|
|0190|2|PEÇA|
|0190|20|LITRO|
|0190|38|CAIXA|
|0190|4|peca|
|0190|41|UNIDADE|
|0190|7|QUILO|
|0190|8|METRO|
|0200|CRT-02|SISTEMA RETRATIL 500MM|||2|01|84669490||||0,00|
|0200|40 TAC90BSU|NSK ROL ESFERA INDL|||2|09|84821010||||0,00|
|0200|0|DEBITO DIRETO|||4|10|84821010||84||17,00|
|0200|1|TRATAMENTO DE NIQUEL QUIMICO|||7|09|82073000||00||0,00|
|0200|10|CREME DESENGRAXANTE|||41|10|34029039||34||17,00|
|0200|1000|SERVIÇO|||158|09|||99||17,00|
|0200|10001|CHAVE AJUSTAVEL 10|||4|08|||82||17,00|
|0200|10015|BARRA RED. COBRE ELETROLITICO|||4|01|74071010||74||17,00|
|0200|10019|COPO PLAST. DES. CAFE 50 ML|||4|07|||39||17,00|
|0200|10021|PARAF. ALLEN DIN 912 M20 x 40|||4|01|73181500||73||17,00|
|0200|10022|PARAF. ALLEN DIN 912 M8 x 90|||4|01|73181500||73||17,00|
|0200|10032|LIXA FERRO G80|||4|07|||68||17,00|
|0200|10036|ABRACADEIRA BORRACHA PNK-MG05-AB|||4|01|84123110||84||17,00|
|0200|10038|SACO DE LIXO 100 LTS|||41|07|||39||17,00|
|0200|10040|PARAF. ALLEN DIN 912 M16 x 90|||4|01|73181500||73||17,00|
|0200|10044|SUPORTE DE TORNO|||4|01|84661000||84||17,00|
|0200|10045|ACELERADOR DE SECAGEM|||41|10|||38||17,00|
|0200|10046|ESTABILIZADOR 1000 VA|||41|08|||||0,00|
|0200|10047|TECLADO USB PADRAO|||4|08|||||0,00|
|0200|10048|BROCA WIDEA Ø 6|||4|01|73181500||||0,00|
|0200|10049|PARAF. ALLEN DIN 912 M16 x 120|||4|01|73181500||73||17,00|
|0200|10050|LUBRIFICANTE M1 OLEO ANTIFERRUGINOSO|||41|07|||27||17,00|
|0200|10052|OLEO PNEUMATICO S10|||20|07|||27||17,00|
|0200|10055|RELOGIO APALPADOR 0,01 a  0,08|||4|08|||||0,00|
|0200|10056|PARAF. ALLEN DIN 912 M5 x 35|||4|01|73181500||73||17,00|
|0200|10057|PARAF. ALLEN DIN 912 M4 x 8|||4|01|73181500||73||17,00|
|0200|103|CHAPA INOX 304|||4|01|72192200||72||17,00|
|0200|1033|MOLA VERMELHA 9-3210-26 Ø 50 x 64|||4|01|73202090||73||17,00|
|0200|104|INOX 304 RED|||4|01|72221100||72||17,00|
|0200|106|CHAPA LATAO 1/8|||4|10|74092900||74||17,00|
|0200|109|CHAPA DE ALUMINI0 5052|||4|10|76061290||76||17,00|
|0200|1095|SUPORTE LIXA TUBO GK 1530/6|||4|07|||68||17,00|
|0200|1096|LIXA TUBO GSB 1530 G80|||4|07|||68||17,00|
|0200|1097|LIXA TUBO GSB 1530 G150|||4|07|||68||17,00|
|0200|1099|MOLA VERMELHA 9-2410-26 Ø 40 x 64|||4|10|73202090||73||17,00|
|0200|110|SAE 8620 RED.|||4|01|72283000||72||17,00|
|0200|1100|FRESA MD TR Ø 10 TIALN E164X|||4|01|82077090||82||17,00|
|0200|11000|CHAPA ACO PARA TESTE|||4|99|||73||17,00|
|0200|1103|FRESA MD TR Ø 4 TIALN E164X|||4|10|82077090||82||17,00|
|0200|1107|FRESA MD TR Ø 8 TIALN E164X|||4|10|82077090||82||17,00|
|0200|1108|FRESA MD TR Ø 6 TIALN E164X|||4|01|82077090||82||17,00|
|0200|1112|FRESA MD TR Ø 3 TIALN E164X Ø 3|||4|01|82077010||82||17,00|
|0200|1114|LIXA ROLO LAMELAR MINI KONTUR 25 x 25 G8|||4|07|||68||17,00|
|0200|1116|COLUNA P21.032.125 Ø 32 x 157|||4|10|84669410||84||17,00|
|0200|1117|BUCHA B11.032.020 Ø 32 x 45|||4|10|84669410||84||17,00|
|0200|112|CHAPA ACO OXIC 1045|||4|01|72085100||72||17,00|
|0200|1125|PUNCAO TIPO D TFB.100.100B Ø 10 x 100|||4|10|82073000||82||17,00|
|0200|1130|PUNCAO TIPO D TFB.080.100B Ø 8 x 100|||4|01|82073000||82||17,00|
|0200|1132|MOLA VERDE 9-0604-11 Ø 10 x 25|||4|01|73209090||73||17,00|
|0200|1136|PLASTIPRENE RED. VERMELHO Ø 25 x 300|||4|01|39169090||39||17,00|
|0200|1150|PARAF. ALLEN DIN 912 M10 x 40|||4|01|73181500||73||17,00|
|0200|1151|PARAF. ALLEN DIN 912 M12 x 50|||4|10|73181500||73||17,00|
|0200|1160|PARAF. ALLEN DIN 912 M16 x 80|||4|01|73181500||73||17,00|
|0200|1161|PARAF. ALLEN DIN 912 M6 x 35|||4|10|73181500||73||17,00|
